filename,number_of_pages,categorized,all_categorized,file_location,content
176-10030-10422.pdf,16,16,True,/Users/furkandemir/Desktop/Thesis/files/11-20/176-10030-10422.pdf,
176-10033-10145.pdf,16,16,True,/Users/furkandemir/Desktop/Thesis/files/11-20/176-10033-10145.pdf,
176-10033-10151.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10033-10151.pdf,
176-10036-10023.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/176-10036-10023.pdf,
176-10036-10027.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/176-10036-10027.pdf,
176-10036-10051.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10036-10051.pdf,
176-10036-10052.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10052.pdf,
176-10036-10058.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10036-10058.pdf,
176-10036-10065.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10036-10065.pdf,
176-10036-10073.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10036-10073.pdf,
176-10036-10078.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10078.pdf,
176-10036-10079.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/176-10036-10079.pdf,
176-10036-10085.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10085.pdf,
176-10036-10086.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10086.pdf,
176-10036-10087.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10087.pdf,
176-10036-10088.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10088.pdf,
176-10036-10094.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10036-10094.pdf,
176-10036-10095.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10095.pdf,
176-10036-10097.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10097.pdf,
176-10036-10098.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10036-10098.pdf,
176-10036-10099.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10036-10099.pdf,
176-10036-10102.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10036-10102.pdf,
176-10036-10103.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10036-10103.pdf,
176-10036-10104.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10104.pdf,
176-10036-10113.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10036-10113.pdf,
176-10036-10115.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10115.pdf,
176-10036-10116.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10116.pdf,
176-10036-10117.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10036-10117.pdf,
176-10036-10129.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10036-10129.pdf,
176-10036-10131.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10131.pdf,
176-10036-10134.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10134.pdf,
176-10036-10135.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10135.pdf,
176-10036-10137.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10036-10137.pdf,
176-10036-10138.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10036-10138.pdf,
176-10036-10139.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10036-10139.pdf,
176-10036-10142.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10036-10142.pdf,
176-10036-10143.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10036-10143.pdf,
176-10036-10149.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10036-10149.pdf,
176-10036-10173.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10036-10173.pdf,
176-10036-10179.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/176-10036-10179.pdf,
176-10037-10120.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10037-10120.pdf,
176-10037-10440.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10037-10440.pdf,
176-10037-10452.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/176-10037-10452.pdf,
176-10037-10453.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10037-10453.pdf,
176-10037-10454.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10037-10454.pdf,
176-10037-10460.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/176-10037-10460.pdf,
176-10037-10491.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/176-10037-10491.pdf,
176-10037-10493.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10037-10493.pdf,
176-10037-10494.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/176-10037-10494.pdf,
176-10038-10032.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/176-10038-10032.pdf,
177-10001-10060.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/177-10001-10060.pdf,
177-10001-10061.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/177-10001-10061.pdf,
177-10001-10063.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/177-10001-10063.pdf,
177-10001-10064.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/177-10001-10064.pdf,
177-10001-10305.pdf,45,45,True,/Users/furkandemir/Desktop/Thesis/files/41-50/177-10001-10305.pdf,
177-10001-10445.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/177-10001-10445.pdf,
177-10002-10012.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/177-10002-10012.pdf,
177-10002-10016.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/177-10002-10016.pdf,
177-10002-10069.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/177-10002-10069.pdf,
177-10002-10070.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/177-10002-10070.pdf,
177-10002-10092.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/177-10002-10092.pdf,
177-10002-10096.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/177-10002-10096.pdf,
177-10002-10097.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/177-10002-10097.pdf,
177-10002-10098.pdf,18,18,True,/Users/furkandemir/Desktop/Thesis/files/11-20/177-10002-10098.pdf,
177-10002-10101.pdf,16,16,True,/Users/furkandemir/Desktop/Thesis/files/11-20/177-10002-10101.pdf,
177-10002-10102.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/177-10002-10102.pdf,
177-10002-10103.pdf,17,17,True,/Users/furkandemir/Desktop/Thesis/files/11-20/177-10002-10103.pdf,
177-10002-10105.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/177-10002-10105.pdf,
178-10002-10091.pdf,114,114,True,/Users/furkandemir/Desktop/Thesis/files/101+/178-10002-10091.pdf,
178-10002-10185.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/178-10002-10185.pdf,
178-10002-10215.pdf,114,114,True,/Users/furkandemir/Desktop/Thesis/files/101+/178-10002-10215.pdf,
178-10002-10279.pdf,114,114,True,/Users/furkandemir/Desktop/Thesis/files/101+/178-10002-10279.pdf,
178-10003-10001.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/178-10003-10001.pdf,
178-10003-10016.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/178-10003-10016.pdf,
178-10003-10090.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/178-10003-10090.pdf,
178-10003-10176.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/178-10003-10176.pdf,
178-10003-10311.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/178-10003-10311.pdf,
178-10003-10453.pdf,26,26,True,/Users/furkandemir/Desktop/Thesis/files/21-30/178-10003-10453.pdf,
178-10004-10053.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/178-10004-10053.pdf,
178-10004-10054.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/178-10004-10054.pdf,
178-10004-10056.pdf,34,34,True,/Users/furkandemir/Desktop/Thesis/files/31-40/178-10004-10056.pdf,
178-10004-10087.pdf,18,18,True,/Users/furkandemir/Desktop/Thesis/files/11-20/178-10004-10087.pdf,
178-10004-10115.pdf,38,38,True,/Users/furkandemir/Desktop/Thesis/files/31-40/178-10004-10115.pdf,
178-10004-10148.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/178-10004-10148.pdf,
178-10004-10314.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/178-10004-10314.pdf,
178-10004-10396.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/178-10004-10396.pdf,
178-10004-10416.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/178-10004-10416.pdf,
178-10004-10420.pdf,254,254,True,/Users/furkandemir/Desktop/Thesis/files/101+/178-10004-10420.pdf,
180-10060-10436.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10436.pdf,
180-10060-10438.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10438.pdf,
180-10060-10439.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10439.pdf,
180-10060-10440.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10440.pdf,
180-10060-10441.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10441.pdf,
180-10060-10442.pdf,21,21,True,/Users/furkandemir/Desktop/Thesis/files/21-30/180-10060-10442.pdf,
180-10060-10444.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10444.pdf,
180-10060-10445.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10445.pdf,
180-10060-10447.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10447.pdf,
180-10060-10449.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10449.pdf,
180-10060-10450.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10450.pdf,
180-10060-10451.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10451.pdf,
180-10060-10452.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10452.pdf,
180-10060-10453.pdf,55,55,True,/Users/furkandemir/Desktop/Thesis/files/51-60/180-10060-10453.pdf,
180-10060-10454.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10454.pdf,
180-10060-10455.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10455.pdf,
180-10060-10457.pdf,18,18,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10457.pdf,
180-10060-10458.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10458.pdf,
180-10060-10459.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10459.pdf,
180-10060-10460.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10460.pdf,
180-10060-10462.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10462.pdf,
180-10060-10463.pdf,30,30,True,/Users/furkandemir/Desktop/Thesis/files/21-30/180-10060-10463.pdf,
180-10060-10464.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10464.pdf,
180-10060-10465.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10465.pdf,
180-10060-10467.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10467.pdf,
180-10060-10468.pdf,16,16,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10468.pdf,
180-10060-10470.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10470.pdf,
180-10060-10471.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10471.pdf,
180-10060-10472.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10472.pdf,
180-10060-10473.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10473.pdf,
180-10060-10475.pdf,19,19,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10475.pdf,
180-10060-10477.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10477.pdf,
180-10060-10478.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10478.pdf,
180-10060-10480.pdf,18,18,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10480.pdf,
180-10060-10481.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10481.pdf,
180-10060-10482.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10482.pdf,
180-10060-10483.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10483.pdf,
180-10060-10484.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10484.pdf,
180-10060-10486.pdf,27,27,True,/Users/furkandemir/Desktop/Thesis/files/21-30/180-10060-10486.pdf,
180-10060-10489.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10489.pdf,
180-10060-10490.pdf,17,17,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10490.pdf,
180-10060-10491.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10491.pdf,
180-10060-10492.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10492.pdf,
180-10060-10493.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10493.pdf,
180-10060-10494.pdf,15,15,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10494.pdf,
180-10060-10495.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10495.pdf,
180-10060-10498.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10060-10498.pdf,
180-10060-10499.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10060-10499.pdf,
180-10068-10298.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/180-10068-10298.pdf,
180-10068-10300.pdf,31,31,True,/Users/furkandemir/Desktop/Thesis/files/31-40/180-10068-10300.pdf,
180-10068-10303.pdf,15,15,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10303.pdf,
180-10068-10305.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10305.pdf,
180-10068-10306.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10306.pdf,
180-10068-10307.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10307.pdf,
180-10068-10308.pdf,15,15,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10308.pdf,
180-10068-10309.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/180-10068-10309.pdf,
180-10068-10310.pdf,17,17,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10310.pdf,
180-10068-10311.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/180-10068-10311.pdf,
180-10068-10312.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10312.pdf,
180-10068-10313.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10313.pdf,
180-10068-10314.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10314.pdf,
180-10068-10315.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10315.pdf,
180-10068-10317.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10317.pdf,
180-10068-10318.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10318.pdf,
180-10068-10319.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10319.pdf,
180-10068-10320.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10320.pdf,
180-10068-10321.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10321.pdf,
180-10068-10322.pdf,19,19,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10322.pdf,
180-10068-10324.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10324.pdf,
180-10068-10325.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10325.pdf,
180-10068-10326.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10326.pdf,
180-10068-10327.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10327.pdf,
180-10068-10328.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10328.pdf,
180-10068-10332.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10332.pdf,
180-10068-10334.pdf,15,15,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10334.pdf,
180-10068-10335.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/180-10068-10335.pdf,
180-10068-10336.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10336.pdf,
180-10068-10337.pdf,17,17,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10337.pdf,
180-10068-10339.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10339.pdf,
180-10068-10341.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10341.pdf,
180-10068-10343.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/180-10068-10343.pdf,
180-10068-10344.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10344.pdf,
180-10068-10345.pdf,32,32,True,/Users/furkandemir/Desktop/Thesis/files/31-40/180-10068-10345.pdf,
180-10068-10346.pdf,18,18,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10346.pdf,
180-10068-10347.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10347.pdf,
180-10068-10349.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10349.pdf,
180-10068-10350.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10350.pdf,
180-10068-10352.pdf,17,17,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10352.pdf,
180-10068-10355.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10355.pdf,
180-10068-10357.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10357.pdf,
180-10068-10359.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10359.pdf,
180-10068-10361.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10361.pdf,
180-10068-10362.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10068-10362.pdf,
180-10068-10363.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10068-10363.pdf,
180-10070-10143.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10143.pdf,
180-10070-10144.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10144.pdf,
180-10070-10145.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10145.pdf,
180-10070-10146.pdf,16,16,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10146.pdf,
180-10070-10148.pdf,19,19,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10148.pdf,
180-10070-10150.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10150.pdf,
180-10070-10152.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10152.pdf,
180-10070-10153.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10153.pdf,
180-10070-10154.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10154.pdf,
180-10070-10155.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10155.pdf,
180-10070-10157.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10157.pdf,
180-10070-10158.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10158.pdf,
180-10070-10159.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10159.pdf,
180-10070-10160.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10160.pdf,
180-10070-10161.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10161.pdf,
180-10070-10162.pdf,25,25,True,/Users/furkandemir/Desktop/Thesis/files/21-30/180-10070-10162.pdf,
180-10070-10163.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10163.pdf,
180-10070-10164.pdf,34,34,True,/Users/furkandemir/Desktop/Thesis/files/31-40/180-10070-10164.pdf,
180-10070-10166.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10166.pdf,
180-10070-10169.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10070-10169.pdf,
180-10070-10170.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10170.pdf,
180-10070-10171.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10171.pdf,
180-10070-10173.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10173.pdf,
180-10070-10174.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10070-10174.pdf,
180-10070-10175.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10175.pdf,
180-10070-10176.pdf,17,17,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10070-10176.pdf,
180-10071-10000.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10071-10000.pdf,
180-10071-10001.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10071-10001.pdf,
180-10071-10459.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/180-10071-10459.pdf,
180-10072-10186.pdf,66,66,True,/Users/furkandemir/Desktop/Thesis/files/61-70/180-10072-10186.pdf,
180-10073-10093.pdf,247,247,True,/Users/furkandemir/Desktop/Thesis/files/101+/180-10073-10093.pdf,
180-10073-10321.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/180-10073-10321.pdf,
180-10076-10105.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/180-10076-10105.pdf,
180-10078-10492.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10078-10492.pdf,
180-10086-10257.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10086-10257.pdf,
180-10091-10228.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10091-10228.pdf,
180-10093-10162.pdf,16,16,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10093-10162.pdf,
180-10094-10459.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10094-10459.pdf,
180-10096-10399.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10096-10399.pdf,
180-10096-10401.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10096-10401.pdf,
180-10096-10448.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/180-10096-10448.pdf,
180-10104-10294.pdf,15,15,True,/Users/furkandemir/Desktop/Thesis/files/11-20/180-10104-10294.pdf,
180-10104-10354.pdf,21,21,True,/Users/furkandemir/Desktop/Thesis/files/21-30/180-10104-10354.pdf,
180-10106-10008.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/180-10106-10008.pdf,
180-10106-10011.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/180-10106-10011.pdf,
180-10107-10006.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10107-10006.pdf,
180-10110-10100.pdf,27,27,True,/Users/furkandemir/Desktop/Thesis/files/21-30/180-10110-10100.pdf,
180-10110-10121.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10110-10121.pdf,
180-10110-10484.pdf,409,409,True,/Users/furkandemir/Desktop/Thesis/files/101+/180-10110-10484.pdf,
180-10111-10051.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10111-10051.pdf,
180-10111-10288.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10111-10288.pdf,
180-10113-10119.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10113-10119.pdf,
180-10113-10246.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/180-10113-10246.pdf,
180-10117-10032.pdf,142,142,True,/Users/furkandemir/Desktop/Thesis/files/101+/180-10117-10032.pdf,
180-10117-10245.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/180-10117-10245.pdf,
180-10120-10150.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10120-10150.pdf,
180-10125-10075.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/180-10125-10075.pdf,
180-10125-10076.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/180-10125-10076.pdf,
180-10125-10077.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/180-10125-10077.pdf,
180-10125-10078.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10125-10078.pdf,
180-10125-10079.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10125-10079.pdf,
180-10125-10080.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10125-10080.pdf,
180-10125-10081.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/180-10125-10081.pdf,
180-10125-10082.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10125-10082.pdf,
180-10125-10083.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/180-10125-10083.pdf,
